rule_idx	rule	rule_regex	hits	scope	confidence
54257	ɑ ʊ -> iː / X [-long, -trill, -spread.gl, -round, -lateral] [+C/V, -syllabic, -long, -consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, +spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [-begin/end]	ɑ ʊ -> iː / (ɑ|ə|ɛ|ɪ|ŋ|n|m|ɣ|x|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|j) (h) __ (w) (ə) (⋉)	4.0	5.0	0.7240838608479855
50107	ʊ ɪ -> oː / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -round, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	ʊ ɪ -> oː / (n|m|ʒ|z|v|t|ʃ|s|p|f|d|b) (s) (n) __ (ʒ|z|v|t|ʃ|s|p|f|d|b)	4.0	5.0	0.7240838608479855
50237	ʊ ɪ -> oː / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [-begin/end]	ʊ ɪ -> oː / (r|n|m|l|ʒ|z|t|ʃ|s|p|d|b) __ (t) (ə) (⋉)	31.0	42.0	0.7239223326004792
48548	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	ɛ ɪ -> eː / (r|n|z|d) __ (ɣ|x|k|g|v|p|f|b)	81.0	111.0	0.722356832236515
44870	ɛ ɪ -> eː / X [-trill, -nasal, -spread.gl, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	ɛ ɪ -> eː / (ɑ|ə|ɛ|ɪ|ɣ|x|k|g|ʒ|z|t|ʃ|s|p|d|b|j|aː|eː|ɛː|iː) (l) __ (ʒ|z|v|t|ʃ|s|p|f|d|b)	36.0	49.0	0.7219879288232864
51195	aː -> iː / X [-spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	aː -> iː / (ɑ|ə|ɛ|ɪ|ŋ|r|n|ɣ|x|k|g|ʒ|z|t|ʃ|s|d|j|aː|eː|ɛː|iː) (l) __ (t|p)	20.0	27.0	0.7213282376163186
40510	eː -> aː / X __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [-begin/end]	eː -> aː /  __ (t) (ə) (⋉)	20.0	27.0	0.7213282376163186
32684	ɪ -> ɔ / X [-long, -trill, -spread.gl, -round, -lateral] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɪ -> ɔ / (ɑ|ə|ɛ|ɪ|ŋ|n|m|ɣ|x|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b|j) (w) __ (ŋ|n)	12.0	16.0	0.7211978391789636
46699	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -round, -lateral, -DORSAL] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (r|ʒ|z|v|t|ʃ|s|p|f|d|b) (w) __ (ŋ|n|ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	12.0	16.0	0.7211978391789636
32275	ɪ -> ɔ / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-long, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low] X	ɪ -> ɔ / (r|l|z|t|s|d) __ (ŋ) (ə|ɛ|ɪ|ɣ|x|k|g|j)	69.0	95.0	0.7181792713744519
46932	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|l|z|t|s|d) __ (ɣ|ʒ|z|v)	87.0	120.0	0.7179967562326339
43558	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +sonorant, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -spread.gl, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (r|n|m) __ (k|g|t|p|d|b)	87.0	120.0	0.7179967562326339
53539	iː -> oː / X [-long, +continuant, -trill, -nasal, -spread.gl, -round, -CORONAL, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	iː -> oː / (ɑ|ə|ɛ|ɪ|ɣ|x|v|f|j) (l) __ (ɣ|g|ʒ|z|d)	17.0	23.0	0.7173874844662699
47637	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +continuant, -nasal, +voice, -spread.gl, -labiodental] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	ɛ ɪ -> eː / (r|l|ɣ|ʒ|z|w|j) __ (ɣ|x|k|g|v|p|f|b)	102.0	141.0	0.7170803462339529
44818	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, +voice, -spread.gl, -round, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|l|ʒ|z|v) __ (ɣ|g|ʒ|z|v|d|b)	130.0	180.0	0.7167876546392858
45248	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|l|ɣ|x|k|g|ʒ|z|t|ʃ|s|d) __ (ɣ|ʒ|z|v)	89.0	123.0	0.7166861294545815
44592	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	ɛ ɪ -> eː / (ŋ|r|n|l|ɣ|x|k|g|ʒ|z|t|ʃ|s|d) __ (t|p)	35.0	48.0	0.7163425133684843
48056	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, -spread.gl, -round, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|l|ʒ|z|v|ʃ|s|f) __ (ɣ|g|ʒ|z|v|d|b)	134.0	186.0	0.715105229044385
45352	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (n|z|t|s|d) (w) __ (ŋ|n|ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	9.0	12.0	0.7143034528147025
44288	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -round, -lateral, -DORSAL] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (n|m|ʒ|z|v|t|ʃ|s|p|f|d|b) (w) __ (ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	9.0	12.0	0.7143034528147025
47127	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, -spread.gl, -round, -lateral] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (r|ɣ|x|ʒ|z|v|ʃ|s|f) (w) __ (ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	9.0	12.0	0.7143034528147025
50718	ʊ ɪ -> oː / X [+C/V, -syllabic, -long, +consonantal, -trill, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	ʊ ɪ -> oː / (n|m|l|ʒ|z|d|b) __ (ɣ|x|k|g|v|p|f|b)	32.0	44.0	0.713686809120728
45781	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +sonorant, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|n|m|l) __ (ɣ|g|ʒ|z|v|d|b)	135.0	188.0	0.712796961423772
51558	aː -> iː / X [+continuant, -nasal, -spread.gl, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	aː -> iː / (ɑ|ɔ|ə|ɛ|ʊ|ɪ|r|ɣ|x|ʒ|z|v|ʃ|s|f|w|j|aː|ɔː|oː|eː|ɛː|uː|yː|iː) (l) __ (t|p)	19.0	26.0	0.7110713015104857
43434	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +voice, -spread.gl, -round, -labiodental, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	ɛ ɪ -> eː / (r|n|m|l|ʒ|z|d|b) __ (t|p)	49.0	68.0	0.7105037623701576
49466	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +continuant, -nasal, +voice, -spread.gl, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|ɣ|ʒ|z|v|w|j) __ (ɣ|g|ʒ|z|v|d|b)	116.0	162.0	0.710258827507236
48948	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +sonorant, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|n|m) __ (ɣ|x|k|g|ʒ|z|v|t|ʃ|s|p|f|d|b)	147.0	206.0	0.7085931302214603
46679	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|n|l|z|t|s|d) __ (ɣ|ʒ|z|v)	88.0	123.0	0.7085773149547104
48018	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (ŋ|r|n|l|ɣ|x|k|g|ʒ|z|t|ʃ|s|d) __ (ɣ|ʒ|z|v)	90.0	126.0	0.7075219089569844
40606	eː -> aː / X [-trill, -nasal, -spread.gl, +LABIAL, -CORONAL, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	eː -> aː / (ɔ|ʊ|v|p|f|b|w|ɔː|oː|uː|yː) (r) __ (k|t)	31.0	43.0	0.7072144598343091
46462	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (r|n|l|z|d) __ (ɣ|g|ʒ|z|v|d|b)	136.0	191.0	0.7068100949047588
41319	eː -> aː / X [+continuant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	eː -> aː / (ə|ɛ|ɪ|ɣ|x|j|eː|ɛː|iː) __ (ʒ|z|v|t|ʃ|s|p|f|d|b)	26.0	36.0	0.7067054047016424
32467	ɪ -> ɔ / X [+C/V, -syllabic, -long, +continuant, -nasal, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-long, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -low] X	ɪ -> ɔ / (r|ɣ|x|ʒ|z|ʃ|s|w|j) __ (ŋ) (ə|ɛ|ɪ|ɣ|x|k|g|j)	53.0	74.0	0.7067045840720687
44931	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +sonorant, +voice, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -lateral] X	ɛ ɪ -> eː / (ŋ|r|n|m|w|j) __ (ɣ|g|ʒ|z|v|d|b)	121.0	170.0	0.7061488325579497
43835	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, -trill, -nasal, -spread.gl, -labiodental] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [-begin/end]	ɛ ɪ -> eː / (l|ɣ|x|k|g|ʒ|z|t|ʃ|s|p|d|b|w|j) __ (k) (ə) (⋉)	21.0	29.0	0.7060558428261464
47394	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +continuant, -trill, -nasal, -CORONAL, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] X	ɛ ɪ -> eː / (ɣ|x|v|f|w|j|h) __ (z|s)	16.0	22.0	0.7051813882057725
32764	ɪ -> ɔ / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɪ -> ɔ / (ɣ|g|ʒ|z|d) __ (ŋ|n)	16.0	22.0	0.7051813882057725
45717	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -CORONAL, -lateral] X	ɛ ɪ -> eː / (r|z|s) __ (ɣ|x|k|g|v|p|f|b)	72.0	101.0	0.7051007099076901
42928	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +sonorant, +voice, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	ɛ ɪ -> eː / (ŋ|r|n|m|w|j) __ (t|p|d|b)	79.0	111.0	0.7043957993984038
47897	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (r|n|z|t|s|d) (w) __ (ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	11.0	15.0	0.7038952235610717
34200	ɛ -> ɔ / X [+C/V, -syllabic, -long, +consonantal, -continuant, -approximant, -trill, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	ɛ -> ɔ / (n|m|d|b) __ (l) (ʒ|z|v|t|ʃ|s|p|f|d|b)	11.0	15.0	0.7038952235610717
42392	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +continuant, -trill, -nasal, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (ɣ|x|ʒ|z|v|ʃ|s|f|w|j|h) __ (ɣ|x|ʒ|z|ʃ|s)	23.0	32.0	0.7019805494620924
42042	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] X	ɛ ɪ -> eː / (r|ɣ|x|ʒ|z|ʃ|s) __ (t|d)	47.0	66.0	0.7019015415978306
44291	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +continuant, -nasal, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] X	ɛ ɪ -> eː / (r|ɣ|x|ʒ|z|ʃ|s|w|j) __ (ɣ|x|k|g)	35.0	49.0	0.7018110228376385
44707	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -lateral, -DORSAL] X	ɛ ɪ -> eː / (r|ɣ|x|k|g|ʒ|z|t|ʃ|s|p|d|b) (l) __ (ʒ|z|v|t|ʃ|s|p|f|d|b)	35.0	49.0	0.7018110228376385
52123	aː -> uː / X [+C/V, -syllabic, -long, +consonantal, +voice, -spread.gl, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [-begin/end]	aː -> uː / (ŋ|r|n|m|ɣ|g|ʒ|z|d|b) (w) __ (j) (ə) (⋉)	6.0	8.0	0.7015893548970299
43451	ɛ ɪ -> eː / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (ŋ|n|ɣ|g|ʒ|z|d) (w) __ (ŋ|n|ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	6.0	8.0	0.7015893548970299
46053	ɛ ɪ -> eː / X [-trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, -front, +back, +tense] __ [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] X	ɛ ɪ -> eː / (ɑ|ə|ɛ|ɪ|ɣ|g|ʒ|z|d|j|aː|eː|ɛː|iː) (w) __ (ŋ|n|ɣ|x|k|g|ʒ|z|t|ʃ|s|d)	6.0	8.0	0.7015893548970299
