rule_idx	rule	rule_regex	hits	scope	confidence
26543	g ə n -> k t / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-C/V, +syllabic, +long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-begin/end]	g ə n -> k t / (t|s|ts) (z) (aː) __ (⋉)	2.0	3.0	0.5852723921831766
26546	g ə n -> k t / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -anterior, +distributed, +strident, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, +long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] __ [-begin/end]	g ə n -> k t / (t|ʃ|s|p|f|tʃ|ts|pf) (ʃ) (l) (aː) __ (⋉)	2.0	3.0	0.5852723921831766
18139	∅ -> g ə / X [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -voice, -spread.gl, -round, -CORONAL, -lateral] X	∅ -> g ə / (ə|ɛ) (r) (a) (i) (n) __ (x|k|p|f|pf)	2.0	3.0	0.5852723921831766
28219	r a i z ə n -> g ə r a i s t / X [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [-begin/end]	r a i z ə n -> g ə r a i s t / (n|m) __ (⋉)	2.0	3.0	0.5852723921831766
22485	∅ -> g ə / X [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, +tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] X	∅ -> g ə / (r) (a) (i) (n) __ (v|f)	2.0	3.0	0.5852723921831766
30477	v a i x ə n -> g ə v a i x t / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral] __ [-begin/end]	v a i x ə n -> g ə v a i x t / (n|ç|t|d) __ (⋉)	2.0	3.0	0.5852723921831766
30175	ʃ p r ɪ -> g ə ʃ p r ʊ / X [-long, +sonorant, -trill, +voice, -spread.gl, -round, -labiodental, -CORONAL, -lateral] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ʃ p r ɪ -> g ə ʃ p r ʊ / (a|ə|ɛ|i|ɪ|ŋ|m|j) __ (ŋ) (ə) (n) (⋉)	2.0	3.0	0.5852723921831766
30772	ʃ p uː l ə n -> g ə ʃ p uː l t / X [+C/V, -syllabic, -long, +consonantal, -continuant, -approximant, -trill, -spread.gl, +LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	ʃ p uː l ə n -> g ə ʃ p uː l t / (m|p|b) __ (⋉)	2.0	3.0	0.5852723921831766
29078	ɛ -> ɔ / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, -round, -labiodental, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, -approximant, -trill, -nasal, -spread.gl, -round, -labiodental, -lateral, -DORSAL] X	ɛ -> ɔ / (d|b) __ (r) (ʒ|z|t|ʃ|s|p|d|b|dʒ|tʃ|ts)	2.0	3.0	0.5852723921831766
26790	a i -> ɪ / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	a i -> ɪ / (k) (n) __ (f) (ə) (n) (⋉)	2.0	3.0	0.5852723921831766
31025	m ɛ r k ə n -> g ə m ɛ r k t / X [+C/V, -syllabic, -long, +consonantal, +sonorant, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	m ɛ r k ə n -> g ə m ɛ r k t / (r|n) __ (⋉)	2.0	3.0	0.5852723921831766
26437	g ə n -> k t / X [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, +long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] __ [-begin/end]	g ə n -> k t / (v) (ɛː) __ (⋉)	2.0	3.0	0.5852723921831766
29275	∅ -> ∅ / X [-long, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (a|ə|ɛ|i|ɪ|ç|x|k|g|ʒ|z|t|ʃ|s|d|dʒ|tʃ|ts|j) (v) (a) (k) (s) (ə) (n) __ (⋉)	2.0	3.0	0.5852723921831766
17342	∅ -> g ə / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -front, -back] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-long, +continuant, -trill, -nasal, -spread.gl, -labiodental, -lateral] X	∅ -> g ə / (a|ə|aː) (r) __ (l) (a) (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|ç|x|ʒ|z|ʃ|s|j)	2.0	3.0	0.5852723921831766
29271	∅ -> ∅ / X [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, +long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, +trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [-begin/end]	∅ -> ∅ / (ə|ɛ) (r) (f) (aː) (r) (ə) (n) __ (⋉)	2.0	3.0	0.5852723921831766
31020	h ɛ ŋ ə n -> g ə h ɛ ŋ t / X [+C/V, -syllabic, -long, +consonantal, -continuant, -approximant, -trill, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [-begin/end]	h ɛ ŋ ə n -> g ə h ɛ ŋ t / (ŋ|n|k|g|t|d|dʒ|tʃ|ts) __ (⋉)	2.0	3.0	0.5852723921831766
7478	ə n -> t / X [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, -CORONAL, -lateral, -DORSAL] __ [-begin/end]	ə n -> t / (p|pf) __ (⋉)	45.0	76.0	0.5837980077641147
11783	∅ -> g ə / X [+C/V, -syllabic, -long, +consonantal, -approximant, -trill, -spread.gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] X	∅ -> g ə / (ŋ|n|m|ç|x|k|g|ʒ|z|t|ʃ|s|p|d|b|dʒ|tʃ|ts) __ (f) (a|aː)	15.0	25.0	0.5836910888999526
8637	ə n -> t / X [-long, +continuant, -nasal, -spread.gl] __ [-begin/end]	ə n -> t / (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|r|l|ç|x|ʒ|z|v|ʃ|s|f|j) __ (⋉)	781.0	1336.0	0.5828230195546285
13137	∅ -> g ə / X [-long, +sonorant, -trill, +voice, -spread.gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-long, +continuant, -trill, -nasal, -spread.gl, -labiodental, -lateral] X	∅ -> g ə / (a|ə|ɛ|i|ɪ|ŋ|n|m|j) __ (l) (a) (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|ç|x|ʒ|z|ʃ|s|j)	12.0	20.0	0.5812603896667138
6178	ə n -> t / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	ə n -> t / (u|ʊ|ʏ|uː|yː) (ts) __ (⋉)	9.0	15.0	0.5775233292526348
15307	∅ -> g ə / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, -consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, +spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-long, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -labiodental] X	∅ -> g ə / (r|z|t|s|d|ts) __ (h) (a) (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|l|j)	9.0	15.0	0.5775233292526348
6316	ə n -> t / X [+C/V, -syllabic, -long, +consonantal, +continuant, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ə n -> t / (r|ʒ|z|v) (ɛ) (k) __ (⋉)	9.0	15.0	0.5775233292526348
22875	∅ -> g ə / X [-long, -trill, -nasal, -spread.gl, -LABIAL, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -long, -consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, +spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-long, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental] X	∅ -> g ə / (a|ə|ɛ|i|ɪ|ç|x|k|g|ʒ|z|t|ʃ|s|d|dʒ|tʃ|ts|j) __ (h) (a) (a|ə|ɛ|i|ɪ|l|j)	9.0	15.0	0.5775233292526348
26349	ʃ t eː -> g ə ʃ t a n d / X [-long, -trill, -spread.gl, -round, -labiodental, -lateral] __ [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, +sonorant, -continuant, -approximant, -trill, +nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] [-begin/end]	ʃ t eː -> g ə ʃ t a n d / (a|ə|ɛ|i|ɪ|ŋ|n|m|ç|x|k|g|ʒ|z|t|ʃ|s|p|d|b|dʒ|tʃ|ts|j) __ (ə) (n) (⋉)	9.0	15.0	0.5775233292526348
4760	ə n -> t / X [+continuant, -nasal, -spread.gl, -LABIAL, -round, -labiodental] __ [-begin/end]	ə n -> t / (a|ə|ɛ|i|ɪ|r|l|ç|x|ʒ|z|ʃ|s|j|aː|eː|ɛː|iː) __ (⋉)	759.0	1312.0	0.5767328346349662
13880	∅ -> g ə / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] X	∅ -> g ə / (r|n|t|d) __ (f) (a|aː)	20.0	34.0	0.5750164146679141
6065	ə n -> t / X [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -low] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	ə n -> t / (ɔ|o|œ|u|ʊ|ʏ|oː|øː|uː|yː) (ts) __ (⋉)	13.0	22.0	0.573604632601819
11327	∅ -> g ə / X [+sonorant, -trill, +voice, -spread.gl, -labiodental, -lateral] __ [+C/V, -syllabic, -long, +consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, +lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] [-long, +continuant, -trill, -nasal, -spread.gl, -labiodental, -lateral] X	∅ -> g ə / (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|ŋ|n|m|j|aː|oː|eː|øː|ɛː|uː|yː|iː) __ (l) (a) (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|ç|x|ʒ|z|ʃ|s|j)	13.0	22.0	0.573604632601819
8499	ə n -> t / X [+continuant, -nasal, -spread.gl, -labiodental] __ [-begin/end]	ə n -> t / (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|r|l|ç|x|ʒ|z|ʃ|s|j|aː|oː|eː|øː|ɛː|uː|yː|iː) __ (⋉)	782.0	1360.0	0.5732600904115412
5533	ə n -> t / X [+C/V, -syllabic, -long, -trill, -nasal, -round, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	ə n -> t / (l|ʒ|z|v|t|ʃ|s|p|f|d|b|dʒ|tʃ|ts|pf|h) (ɪ) (ts) __ (⋉)	6.0	10.0	0.5708130431552467
4994	ə n -> t / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, +LABIAL, +round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, -front, +back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ə n -> t / (r|l|ʒ|z|t|ʃ|s|d|dʒ|tʃ|ts) (ɔ) (k) __ (⋉)	6.0	10.0	0.5708130431552467
4949	ə n -> t / X [+C/V, -syllabic, -long, +consonantal, -nasal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low, +front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ə n -> t / (r|l|t|d) (ɪ) (k) __ (⋉)	6.0	10.0	0.5708130431552467
6924	ə n -> t / X [+C/V, -syllabic, -long, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -round, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, +strident, -lateral, -DORSAL] __ [-begin/end]	ə n -> t / (ʃ|s|f|h) (ɛ) (ts) __ (⋉)	6.0	10.0	0.5708130431552467
17775	∅ -> g ə / X [+continuant, -trill, -nasal, -spread.gl, -labiodental, -lateral] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -strident, -lateral, -DORSAL] __ [+C/V, -syllabic, -long, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -round, -CORONAL, -lateral, -DORSAL] X	∅ -> g ə / (a|ɔ|o|œ|ə|ɛ|u|ʊ|i|ʏ|ɪ|ç|x|ʒ|z|ʃ|s|j|aː|oː|eː|øː|ɛː|uː|yː|iː) (t) __ (f|h)	6.0	10.0	0.5708130431552467
25666	∅ -> g ə / X [+C/V, -syllabic, -long, +consonantal, -spread.gl, -LABIAL, -round, -labiodental, +CORONAL, -strident, -lateral] __ [+C/V, -syllabic, -long, +consonantal, -sonorant, +continuant, +delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, +LABIAL, -round, +labiodental, -CORONAL, -lateral, -DORSAL] [-C/V, +syllabic, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, +low, -front, -back] X	∅ -> g ə / (r|n|ç|t|d) __ (f) (a|aː)	21.0	36.0	0.5706726548759871
4291	ə n -> t / X [+C/V, -syllabic, -long, +consonantal, -nasal, +voice, -spread.gl, -round, -lateral, -DORSAL] [-C/V, +syllabic, -long, -consonantal, +sonorant, +continuant, +approximant, -trill, -nasal, +voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -high, -low, +front, -back, -tense] [+C/V, -syllabic, -long, +consonantal, -sonorant, -continuant, -delayed.release, -approximant, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, +high, -low] __ [-begin/end]	ə n -> t / (r|ʒ|z|v|d|b|dʒ) (ɛ) (k) __ (⋉)	10.0	17.0	0.5680674672580966
